file_name,content_type,file_size_bytes,label
wire_transfer_review.hta,application/hta,6624,1
scan_copy.dll,application/x-msdownload,1573268,1
reset.dll,application/x-msdownload,1245961,1
bank_notice_review.docm,application/vnd.ms-word.document.macroEnabled.12,3349637,1
family_video_copy.mp4,video/mp4,106307779,0
bank_notice_2026.xls.docm,application/vnd.ms-word.document.macroEnabled.12,186660,1
urgent_document_copy.zip,application/zip,2445191,1
bank_notice_new.iso,application/x-iso9660-image,2054439041,1
report_final_final.png,image/png,2872247,0
travel_itinerary_secure.html,text/html,90744,0
account_update.txt.scr,application/x-msdownload,2551122,1
verification_review.zip,application/zip,7716267,1
report_final_secure.jpeg,image/jpeg,4884842,0
statement_final.doc.hta,application/hta,31195,1
profile_picture_2026.jpg,image/jpeg,2886063,0
roadmap_final.html,text/html,714813,0
meeting_notes_new.java,text/x-java-source,434420,0
payment_final.zip,application/zip,6549782,1
project_plan_secure.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1877892,0
wire_transfer_final.ps1,text/plain,11936,1
travel_itinerary_copy.mp3,audio/mpeg,1597115,0
invoice_final.jpg.hta,application/hta,22531,1
scan_copy_new.exe,application/x-msdownload,3803812,1
report_final_2026.json,application/json,1412142,0
account_update.scr,application/x-msdownload,2836714,1
report_final.json,application/json,1439148,0
team_directory_final.json,application/json,1209359,0
statement_secure.scr,application/x-msdownload,252698,1
statement_final.dll,application/x-msdownload,1664170,1
salary_review.exe,application/x-msdownload,3960905,1
statement_new.cmd,application/x-bat,23664,1
report_final_new.json,application/json,1545886,0
remittance_2026.dll,application/x-msdownload,900623,1
meeting_notes_final.jpeg,image/jpeg,6084059,0
remittance_review.png.zip,application/zip,2661461,1
salary_final.scr,application/x-msdownload,1634654,1
project_plan_new.txt,text/plain,584394,0
verification_2026.dll,application/x-msdownload,103514,1
project_plan_copy.pdf,application/pdf,7597420,0
release_notes.mp4,video/mp4,100892558,0
scan_copy_copy.js,application/javascript,61315,1
release_notes_new.csv,text/csv,9601615,0
courier_copy.bat,application/x-bat,20756,1
statement_2026.pdf.msi,application/x-msi,15412823,1
statement_review.ps1,text/plain,8510,1
urgent_document.cmd,application/x-bat,17612,1
courier_2026.png.lnk,application/x-ms-shortcut,6336,1
account_update.scr,application/x-msdownload,1298911,1
profile_picture_secure.html,text/html,104856,0
security_patch.pdf.js,application/javascript,37748,1
team_directory_secure.png,image/png,6774201,0
lecture_notes.pdf,application/pdf,3366528,0
salary_copy.js,application/javascript,52245,1
travel_itinerary_2026.py,text/x-python,12022,0
holiday_photo_review.jpg,image/jpeg,2663644,0
remittance_secure.docm,application/vnd.ms-word.document.macroEnabled.12,109610,1
scan_copy_review.png.scr,application/x-msdownload,3249693,1
team_directory_secure.jpeg,image/jpeg,13630746,0
urgent_document_final.lnk,application/x-ms-shortcut,4201,1
urgent_document_2026.pdf.hta,application/hta,12911,1
budget_2026_new.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,14412418,0
account_update_new.apk,application/vnd.android.package-archive,58139192,1
team_directory.png,image/png,4346920,0
account_update_review.cmd,application/x-bat,18884,1
project_plan_review.jpeg,image/jpeg,14739124,0
roadmap_secure.pdf,application/pdf,9468511,0
product_specs_review.json,application/json,1104984,0
scan_copy_copy.jpg.lnk,application/x-ms-shortcut,2664,1
profile_picture_new.json,application/json,898972,0
wire_transfer_final.lnk,application/x-ms-shortcut,4692,1
verification_review.hta,application/hta,7810,1
holiday_photo_secure.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,544869,0
data_export_final.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,3562433,0
holiday_photo.png,image/png,3193522,0
scan_copy_review.doc.iso,application/x-iso9660-image,2533767348,1
remittance_secure.bat,application/x-bat,1535,1
salary_2026.vbs,text/plain,22426,1
meeting_notes_2026.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,5248582,0
profile_picture_final.html,text/html,526986,0
security_patch_new.dll,application/x-msdownload,1700562,1
salary_2026.ps1,text/plain,19683,1
design_mockup_copy.txt,text/plain,1478857,0
payment_new.txt.exe,application/x-msdownload,4161951,1
verification.hta,application/hta,34947,1
salary_secure.docm,application/vnd.ms-word.document.macroEnabled.12,2720711,1
data_export_final.png,image/png,4406044,0
team_directory_new.mp3,audio/mpeg,9532404,0
courier_review.vbs,text/plain,5822,1
meeting_notes.html,text/html,975399,0
statement_secure.jar,application/java-archive,8637469,1
scan_copy.apk,application/vnd.android.package-archive,44729112,1
remittance_secure.exe,application/x-msdownload,3543700,1
invoice.pdf.ps1,text/plain,39710,1
data_export_review.mp4,video/mp4,182419651,0
meeting_notes.jpeg,image/jpeg,11256475,0
design_mockup_final.pdf,application/pdf,30718600,0
project_plan_2026.html,text/html,948744,0
courier.scr,application/x-msdownload,1453419,1
family_video.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,24452055,0
verification_new.iso,application/x-iso9660-image,3647737301,1
bank_notice_new.jpg.vbs,text/plain,32248,1
roadmap_new.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,4763222,0
budget_2026_final.pdf,application/pdf,16887984,0
statement_secure.jpg.ps1,text/plain,3426,1
scan_copy_2026.zip,application/zip,5539396,1
statement_review.txt.vbs,text/plain,4840,1
budget_2026_new.png,image/png,1759116,0
courier_final.iso,application/x-iso9660-image,469533731,1
reset_review.hta,application/hta,21435,1
courier_copy.hta,application/hta,32970,1
courier_copy.png.jar,application/java-archive,8564539,1
reset_2026.exe,application/x-msdownload,4719818,1
travel_itinerary_copy.mp3,audio/mpeg,6338041,0
salary.png.apk,application/vnd.android.package-archive,114483904,1
lecture_notes_review.jpeg,image/jpeg,1356894,0
release_notes_copy.html,text/html,223771,0
profile_picture_final.mp4,video/mp4,82740548,0
design_mockup_final.csv,text/csv,8811357,0
account_update_2026.bat,application/x-bat,1809,1
travel_itinerary_final.java,text/x-java-source,713681,0
remittance_copy.iso,application/x-iso9660-image,2392345343,1
account_update_copy.msi,application/x-msi,879783,1
wire_transfer_secure.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,1575954,1
verification_final.doc.zip,application/zip,5347949,1
statement_copy.txt.vbs,text/plain,21425,1
travel_itinerary.mp3,audio/mpeg,10128393,0
remittance.hta,application/hta,17584,1
invoice.txt.scr,application/x-msdownload,654134,1
bank_notice_new.hta,application/hta,5914,1
team_directory_secure.html,text/html,428399,0
invoice_new.msi,application/x-msi,24376071,1
design_mockup_review.html,text/html,709911,0
invoice_review.scr,application/x-msdownload,3002867,1
design_mockup_new.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1867033,0
report_final_2026.csv,text/csv,2689800,0
project_plan_final.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,15578922,0
account_update_2026.xls.exe,application/x-msdownload,2594944,1
team_directory_review.json,application/json,1525034,0
team_directory_secure.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,4374073,0
bank_notice_secure.docm,application/vnd.ms-word.document.macroEnabled.12,1750132,1
family_video_review.jpeg,image/jpeg,10950427,0
account_update.scr,application/x-msdownload,2315090,1
holiday_photo_2026.jpeg,image/jpeg,9172520,0
statement_review.doc.cmd,application/x-bat,3734,1
payment.apk,application/vnd.android.package-archive,30360899,1
roadmap_secure.java,text/x-java-source,21998,0
remittance_review.dll,application/x-msdownload,1012980,1
reset_2026.exe,application/x-msdownload,1825052,1
bank_notice_final.dll,application/x-msdownload,170284,1
data_export_2026.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,3873073,0
data_export_final.png,image/png,11510189,0
travel_itinerary_final.html,text/html,80263,0
invoice_review.bat,application/x-bat,20972,1
salary_copy.png.apk,application/vnd.android.package-archive,21661777,1
bank_notice_review.doc.jar,application/java-archive,7014561,1
resume_2026.doc.cmd,application/x-bat,19423,1
resume_review.jpg.hta,application/hta,38904,1
bank_notice_2026.exe,application/x-msdownload,1753710,1
travel_itinerary_2026.py,text/x-python,85452,0
account_update.docm,application/vnd.ms-word.document.macroEnabled.12,295960,1
bank_notice_secure.cmd,application/x-bat,9508,1
urgent_document_new.iso,application/x-iso9660-image,3946015100,1
reset_review.png.apk,application/vnd.android.package-archive,102889380,1
urgent_document_secure.dll,application/x-msdownload,235985,1
design_mockup_copy.py,text/x-python,362234,0
travel_itinerary_copy.jpg,image/jpeg,5028039,0
courier_new.js,application/javascript,40550,1
meeting_notes_secure.png,image/png,9106804,0
product_specs_copy.py,text/x-python,668639,0
payment_copy.apk,application/vnd.android.package-archive,69313639,1
budget_2026_review.py,text/x-python,335621,0
family_video_review.png,image/png,9492718,0
verification_review.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,612448,1
remittance_2026.pdf.lnk,application/x-ms-shortcut,2110,1
invoice_review.zip,application/zip,2418248,1
verification.png.jar,application/java-archive,5033418,1
urgent_document_secure.exe,application/x-msdownload,1525615,1
invoice_2026.pdf.dll,application/x-msdownload,1847975,1
holiday_photo_final.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,3096025,0
holiday_photo_review.html,text/html,583830,0
resume_2026.iso,application/x-iso9660-image,1308092807,1
payment_final.pdf.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,1219215,1
security_patch_2026.jar,application/java-archive,1487333,1
product_specs_secure.pdf,application/pdf,25927136,0
project_plan_secure.mp4,video/mp4,45764955,0
report_final_new.mp3,audio/mpeg,14399392,0
security_patch_final.jpg.docm,application/vnd.ms-word.document.macroEnabled.12,3759381,1
remittance.msi,application/x-msi,2274887,1
data_export_new.txt,text/plain,925691,0
budget_2026_new.mp3,audio/mpeg,6590736,0
payment_2026.ps1,text/plain,31300,1
urgent_document_final.xls.iso,application/x-iso9660-image,3006190108,1
security_patch_review.bat,application/x-bat,29836,1
resume_review.js,application/javascript,38643,1
invoice_final.hta,application/hta,34263,1
account_update_new.xls.scr,application/x-msdownload,1980406,1
resume_2026.apk,application/vnd.android.package-archive,64379457,1
security_patch_copy.jpg.lnk,application/x-ms-shortcut,5530,1
roadmap_2026.csv,text/csv,1236118,0
product_specs_new.py,text/x-python,67865,0
holiday_photo_copy.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,7257449,0
wire_transfer_secure.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,953502,1
salary_new.cmd,application/x-bat,4377,1
bank_notice.bat,application/x-bat,5135,1
urgent_document_review.dll,application/x-msdownload,876169,1
bank_notice_review.doc.iso,application/x-iso9660-image,3279951634,1
lecture_notes_secure.mp3,audio/mpeg,4890829,0
product_specs_secure.html,text/html,418689,0
product_specs.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,313248,0
security_patch_new.zip,application/zip,172559,1
wire_transfer_copy.lnk,application/x-ms-shortcut,3289,1
data_export_2026.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,15250149,0
project_plan_final.mp3,audio/mpeg,13719101,0
security_patch_new.doc.bat,application/x-bat,15214,1
travel_itinerary_2026.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,6533762,0
statement_2026.png.docm,application/vnd.ms-word.document.macroEnabled.12,157850,1
verification_new.iso,application/x-iso9660-image,994652615,1
salary_secure.txt.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,2221592,1
project_plan_secure.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,5938284,0
salary_new.lnk,application/x-ms-shortcut,3956,1
profile_picture_2026.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,4109473,0
meeting_notes_copy.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,3053529,0
verification_review.txt.hta,application/hta,31699,1
reset_review.js,application/javascript,58570,1
statement_new.scr,application/x-msdownload,2319759,1
data_export_final.mp3,audio/mpeg,14467405,0
holiday_photo_final.csv,text/csv,5953659,0
payment.vbs,text/plain,13827,1
account_update.cmd,application/x-bat,8487,1
report_final_2026.jpg,image/jpeg,4020329,0
travel_itinerary.txt,text/plain,1226425,0
bank_notice_2026.bat,application/x-bat,20159,1
profile_picture_review.mp4,video/mp4,225859296,0
product_specs_copy.java,text/x-java-source,69367,0
wire_transfer_2026.msi,application/x-msi,4647425,1
urgent_document_secure.hta,application/hta,35610,1
salary_new.scr,application/x-msdownload,3334661,1
meeting_notes_final.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,7081424,0
urgent_document_new.pdf.msi,application/x-msi,581251,1
report_final_new.json,application/json,135027,0
urgent_document_secure.docm,application/vnd.ms-word.document.macroEnabled.12,3149136,1
reset_new.docm,application/vnd.ms-word.document.macroEnabled.12,2116680,1
resume_secure.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,2360876,1
remittance_copy.xls.js,application/javascript,61738,1
scan_copy_2026.ps1,text/plain,21994,1
reset_copy.cmd,application/x-bat,12284,1
release_notes_review.csv,text/csv,5994262,0
product_specs_review.jpeg,image/jpeg,860439,0
roadmap_new.txt,text/plain,1454633,0
project_plan_review.jpeg,image/jpeg,7857435,0
account_update_2026.docm,application/vnd.ms-word.document.macroEnabled.12,361070,1
roadmap_secure.mp3,audio/mpeg,1499383,0
meeting_notes_new.pptx,application/vnd.openxmlformats-officedocument.presentationml.presentation,11182818,0
team_directory_final.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2074380,0
wire_transfer_copy.jar,application/java-archive,4382496,1
profile_picture_secure.jpeg,image/jpeg,4686271,0
report_final_new.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,70012,0
bank_notice_copy.msi,application/x-msi,4625809,1
reset.zip,application/zip,2372494,1
lecture_notes_final.png,image/png,11517197,0
meeting_notes_new.mp4,video/mp4,167700770,0
report_final_review.jpeg,image/jpeg,4246908,0
wire_transfer_final.msi,application/x-msi,4499356,1
payment_copy.doc.ps1,text/plain,13148,1
report_final_copy.png,image/png,1624672,0
security_patch_2026.cmd,application/x-bat,9255,1
salary_copy.txt.hta,application/hta,25174,1
remittance.txt.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,2322600,1
report_final_secure.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,2254315,0
project_plan_copy.jpeg,image/jpeg,7384720,0
report_final_review.docx,application/vnd.openxmlformats-officedocument.wordprocessingml.document,1353347,0
statement.cmd,application/x-bat,24274,1
wire_transfer.jpg.zip,application/zip,2830553,1
team_directory_copy.xlsx,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,5375330,0
account_update_new.msi,application/x-msi,19141793,1
statement_review.pdf.xlsm,application/vnd.ms-excel.sheet.macroEnabled.12,1666811,1
